timestamp,total_kills_delta,total_damage_delta,total_healed_delta,total_deaths_delta,is_fight
2024-11-28 19:16:16.237000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:16.251000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:16.313000+00:00,0.0,30.0,0.0,0.0,False
2024-11-28 19:16:16.673000+00:00,0.0,0.0,3.840000000000032,0.0,False
2024-11-28 19:16:16.716000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:16.783000+00:00,0.0,10.0,0.0,0.0,False
2024-11-28 19:16:17.102000+00:00,0.0,120.0,0.0,0.0,False
2024-11-28 19:16:17.130000+00:00,0.0,0.0,5.759999999999991,0.0,False
2024-11-28 19:16:17.192000+00:00,0.0,0.0,3.072,0.0,False
2024-11-28 19:16:17.249000+00:00,0.0,55.0,0.0,0.0,False
2024-11-28 19:16:17.626000+00:00,0.0,0.0,3.839999999999975,0.0,False
2024-11-28 19:16:17.650000+00:00,0.0,0.0,1.02564,0.0,False
2024-11-28 19:16:17.656000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:17.684000+00:00,0.0,0.0,14.208000000000002,0.0,False
2024-11-28 19:16:17.719000+00:00,0.0,5.0,0.0,0.0,False
2024-11-28 19:16:18.037000+00:00,0.0,76.80000000000001,0.0,0.0,False
2024-11-28 19:16:18.059000+00:00,0.0,0.0,1.920000000000016,0.0,False
2024-11-28 19:16:18.069000+00:00,0.0,0.0,6.3999999999999915,0.0,False
2024-11-28 19:16:18.089000+00:00,0.0,11.25,0.0,0.0,False
2024-11-28 19:16:18.101000+00:00,0.0,0.0,26.66666,0.0,False
2024-11-28 19:16:18.116000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:18.165000+00:00,0.0,0.0,11.04,0.0,False
2024-11-28 19:16:18.528000+00:00,0.0,87.5,0.0,0.0,False
2024-11-28 19:16:18.541000+00:00,0.0,0.0,8.960000000000008,0.0,False
2024-11-28 19:16:18.578000+00:00,0.0,0.0,24.615399999999998,0.0,False
2024-11-28 19:16:18.617000+00:00,0.0,0.0,17.759999999999998,0.0,False
2024-11-28 19:16:18.666000+00:00,0.0,0.0,0.0,1.0,False
2024-11-28 19:16:18.982000+00:00,1.0,0.0,0.0,0.0,True
2024-11-28 19:16:18.994000+00:00,1.0,25.0,0.0,0.0,True
2024-11-28 19:16:19.008000+00:00,0.0,44.0,0.0,0.0,False
2024-11-28 19:16:19.030000+00:00,1.0,30.0,0.0,0.0,True
2024-11-28 19:16:19.048000+00:00,0.0,0.0,36.923100000000005,0.0,False
2024-11-28 19:16:19.083000+00:00,0.0,0.0,11.520000000000003,0.0,False
2024-11-28 19:16:19.519000+00:00,0.0,0.0,24.6152,0.0,False
2024-11-28 19:16:19.560000+00:00,0.0,0.0,13.919999999999995,0.0,False
2024-11-28 19:16:19.962000+00:00,0.0,0.0,10.816000000000003,0.0,False
2024-11-28 19:16:19.976000+00:00,0.0,72.50000000000006,0.0,0.0,False
2024-11-28 19:16:19.996000+00:00,0.0,0.0,9.230999999999995,0.0,False
2024-11-28 19:16:20.029000+00:00,0.0,0.0,10.079999999999998,0.0,False
2024-11-28 19:16:20.432000+00:00,0.0,0.0,22.464,0.0,False
2024-11-28 19:16:20.467000+00:00,0.0,85.0,0.0,0.0,False
2024-11-28 19:16:20.482000+00:00,0.0,0.0,11.52000000000001,0.0,False
2024-11-28 19:16:20.905000+00:00,0.0,81.25,0.0,0.0,False
2024-11-28 19:16:20.935000+00:00,0.0,0.0,11.039999999999992,0.0,False
2024-11-28 19:16:21.148000+00:00,0.0,0.0,0.0,1.0,False
2024-11-28 19:16:21.383000+00:00,1.0,0.0,0.0,0.0,True
2024-11-28 19:16:21.400000+00:00,1.0,19.529999999999973,0.0,0.0,True
2024-11-28 19:16:21.440000+00:00,0.0,0.0,17.760000000000005,0.0,False
2024-11-28 19:16:21.899000+00:00,0.0,0.0,11.519999999999996,0.0,False
2024-11-28 19:16:22.385000+00:00,0.0,0.0,17.28,0.0,False
2024-11-28 19:16:22.753000+00:00,0.0,0.0,50.0,0.0,False
2024-11-28 19:16:22.815000+00:00,0.0,120.0,0.0,0.0,False
2024-11-28 19:16:22.851000+00:00,0.0,0.0,11.52000000000001,0.0,False
2024-11-28 19:16:23.333000+00:00,0.0,0.0,17.28,0.0,False
2024-11-28 19:16:23.734000+00:00,0.0,103.75,0.0,0.0,False
2024-11-28 19:16:23.796000+00:00,0.0,0.0,11.519999999999982,0.0,False
2024-11-28 19:16:24.289000+00:00,0.0,0.0,17.28,0.0,False
2024-11-28 19:16:24.741000+00:00,0.0,0.0,11.04000000000002,0.0,False
2024-11-28 19:16:25.186000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:25.235000+00:00,0.0,0.0,17.75999999999999,0.0,False
2024-11-28 19:16:26.104000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:27.048000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:27.527000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:27.980000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:27.993000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:28.443000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:28.460000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:28.918000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:29.347000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:29.410000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:29.889000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:30.279000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:30.355000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:30.760000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:30.828000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:31.211000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:31.288000+00:00,0.0,21.0,0.0,0.0,False
2024-11-28 19:16:31.323000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:31.686000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:31.748000+00:00,0.0,35.4988,0.0,0.0,False
2024-11-28 19:16:31.790000+00:00,0.0,100.0,0.0,0.0,False
2024-11-28 19:16:32.139000+00:00,0.0,130.0,0.0,0.0,False
2024-11-28 19:16:32.153000+00:00,0.0,0.0,0.0,0.0,False
2024-11-28 19:16:32.267000+00:00,0.0,50.0,0.0,0.0,False
2024-11-28 19:16:32.345000+00:00,0.0,0.0,0.0,1.0,False
